Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
TCGA-K4-A6MB-01A-11R-A31N-07	0.0417051005663419	0	0.0012612193816505	0.038330749993991	0	0.0457113964566672	0	0.0375368741634515	0.0742863223824311	0	0.0104512420854681	0	0	0.514724716238551	0	0.167877216165004	0	0.0323622134767741	0	0.0332937433645218	0	0.00245920572514828	0.18	0.094845263685786	1.12964311707343
TCGA-CF-A3MI-01A-11R-A20F-07	0.0095666263149861	0	0.0180417297550513	0.216085907177827	0	0.020342254349986	0	0	0.0853538239269387	0	0	0.0679415962136044	0.0231759319974041	0.218494873214947	0.0220698801526812	0.143006170581061	0.0490031717363618	0.0699021535222983	0.0570158810568535	0	0	0	0.57	0.00879287407383954	1.09648800618757
TCGA-UY-A8OC-01A-11R-A36F-07	0	0	0.0812594578809995	0.00619805285596023	0	0.00116631525417798	0	0.0480797078453407	0.018663252696697	0	0	0.0046974870066506	0	0.632375953534514	0.0239206289749961	0.128135258400444	0.0500807297180439	0	0.00412467313865046	0	0.00129848269352486	0	0	0.699806768920289	0.715171634448742
TCGA-ZF-A9R3-01A-11R-A38B-07	0.000875566546054913	0.00453264968557284	0.0783208458483314	0.0578343422134009	0	0.178596718293863	0	0.0441868096465444	0.138109067203024	0	0	0.0516706189223097	0.0120108267348602	0	0	0.0465957821105265	0.169985908843194	0.172724923603588	0.0412885167198698	0	0	0.00326742362886077	0.45	0.0186692670716537	1.07846607639545
TCGA-CF-A9FF-01A-11R-A38B-07	0.385192759055443	0	0	0.0868530496377017	0	0.140472464695134	0	0.033794539107225	0.125815746824805	0	0	0.0257523445003173	0.00246338605752494	0.0355055332900361	0.0290017921526535	0.0292294384546696	0	0.0563540821834128	0.0495648640410766	0	0	0	0.19	0.092768003125356	1.07096997036108
TCGA-4Z-AA84-01A-11R-A39I-07	0.0934097172369944	0	0.261589239059901	0.0512712434270045	0	0.0358352391594852	0	0.0494691044146832	0.0287718237398526	0	0.0107287089172369	0.00929538008117805	0	0.320742060504259	0.0395639991382473	0.0633347235030757	0	0.0111308646658164	0	0.0248578961522657	0	0	0.25	0.0730823452814398	1.06144449762064
TCGA-FD-A5BT-01A-11R-A26T-07	0.0341724289629814	0	0.0071748262608921	0.159119160595819	0	0.0451138633997667	0.0334830911016518	0.0279063641936184	0.0655617510167339	0	0	0.0660653235589	0.0159230878241911	0.103081238424186	0.137670887201573	0.271685540043792	0.00451302631844529	0	0.0279557505267083	0	0	0.000573660570740963	0	0.48450635682486	0.874010578678573
TCGA-FD-A3N6-01A-11R-A21D-07	0.00735288923815059	0	0.0304548324301111	0.175647136848397	0	0.020656258571879	0.0343701336441763	0.108073763120738	0.0045767065970719	0	0	0.0850304120319704	0	0.227128296225816	0.179019609420089	0.0584825058054995	0.0173865465357342	0	0.0517107006341366	0	0	0.000110208896230282	0	0.285347882376679	0.985800438122886
TCGA-E7-A519-01A-11R-A26T-07	0.00367387536276968	0	0.0680986194231589	0.0812373854205003	0	0.249476516182455	0	0	0.201268083383999	0	0.0334020601550112	0.0125664549114447	0.0390130947870918	0.182854551474434	0	0.05005301815638	0	0.0740264327634331	0.00432990797932205	0	0	0	0.02	0.211939847907748	1.00726930748717
TCGA-GV-A3JZ-01A-11R-A21D-07	0.122099797135193	0	0.0942804630376874	0.0580637975800285	0	0.0752883998183433	0.00463865072621788	0.0292138856011281	0.0195521065031559	0	0	0.042343846579057	0	0.18278710139048	0.0684829042594322	0.21418278357613	0.0705072818029816	0	0.0185589819901649	0	0	0	0.09	0.134231244975868	1.03194855339938
TCGA-GU-A766-01A-11R-A32O-07	0.0136434042102116	0	0.0282865200963903	0.133905634181316	0	0.0355157451340225	0.217260851636199	0.0127302470791349	0	0	0.088972418144085	0.0515938488375853	0.0251558898515038	0.0454573653934787	0.219507624989473	0.056238156377007	0	0.0670215366709141	0.000901052268692339	0	0	0.00380970512998595	0	0.417764304307547	0.922583963006896
TCGA-ZF-A9RD-01A-11R-A42T-07	0.0433067526753022	0	0.0533382660144125	0.131012653865564	0	0.0783334829479112	0.0697521992316056	0.0205353011601021	0.0183846359918896	0	0	0.0513689528519577	0	0.0866689635856347	0.179861221445604	0.128033354636044	0.0249892471805105	0.00442925770774847	0.105397973413359	0	0	0.00458773729235445	0	0.40746045552516	0.914082704441295
TCGA-YF-AA3L-01A-11R-A38B-07	0	0.000252463055019905	0.0352595043631875	0.0158128333128543	0	0.172903238506603	0	0.0173077152840081	0.180614544984053	0	0	0	0.0197481164472652	0	0.026037667846522	0.229667107855899	0.284635247861256	0	0	0.0177615604833332	0	0	0.42	0.025103404403551	1.08127441045414
TCGA-DK-A2I2-01A-11R-A180-07	0	0	0	0.0208800866590976	0	0.170728227033784	0.00286926314243773	0	0.00384915180632991	0	0.00380736243972994	0	0	0.305130365427465	0.0471571164942967	0.104441140452448	0.148437113069753	0	0	0.159998745065728	0	0.0327014284089311	0	0.280633269980054	0.993632397933833
TCGA-GV-A3QH-01A-11R-A220-07	0.0683944612154322	0	0	0.0798913198151273	0	0.145627380890084	0	0.121868324291691	0.126603698495061	0	0	0.0507093731276928	0.0187126357603444	0.00825783050342739	0	0	0	0.332398939290367	0	0.040066678483592	0.00347367300584381	0.00399568512133732	0.95	-0.0328586767669645	1.14853358615146
TCGA-ZF-AA4N-01A-11R-A38B-07	0.00189263391944483	0	0.0104315043040958	0.177949713861708	0	0.0596093576977702	0.0781834527661143	0.00969821642264554	0	0.0263063127123671	0.00463380910730387	0	0.124459885985348	0	0.135592319578779	0.198545668303407	0.118559823462903	0	0.0251851293808434	0.0289521724972697	0	0	0.13	0.108483193014773	1.04818430222357
TCGA-FT-A3EE-01A-11R-A206-07	0.0580220575640036	0.00986873698094293	0.100655475816202	0.0253399992045418	0	0.107159172977662	0	0.0210437489446148	0.0382554453594863	0	0	0	0.00538342590481109	0	0	0.216404122647	0	0.313602396038063	0	0.0483976455218604	0.0218739234093914	0.033993849631421	0.08	0.144700127991105	1.03874171968669
TCGA-G2-A3VY-01A-11R-A22U-07	0.209277992397254	0	0.0207179099560293	0.18343708380964	0.085941634292601	0.043109868032428	0	0.00518705044852612	0.099877836202416	0	0.0429695051706831	0	0.0195595713071896	0	0	0.124637796050536	0.040668807001037	0.117092022739159	0	0	0.00348950084347304	0.00403342174902779	0.02	0.22245639736694	0.998406160507318
TCGA-MV-A51V-01A-11R-A26T-07	0.0928982311512324	0	0	0	0	0.431687649908309	0	0.054871123936447	0.00269798855707513	0.0592631157147884	0.042064159509915	0	0.00551009808776552	0	0.0181962416350728	0.0532869097227567	0	0.0599917875350989	0	0.179532694241539	0	0	0.57	0.0101050030268075	1.11297913524119
TCGA-BL-A3JM-01A-12R-A21D-07	0.041056116958478	0	0.00913451008348266	0.154083355182999	0	0.00273242105858088	0.0320264442516021	0.0825161476027856	0.0112822593364006	0.00624335632549174	0	0.0511122012398503	0	0.299445884845336	0.105759502859053	0.141043871290081	0	0	0.0635639289658599	0	0	0	0	0.574067122680479	0.821931891995169
TCGA-CF-A7I0-01A-22R-A352-07	0	0	0.00771428469398956	0.269945815887496	0	0.0952711085778256	0	0.0159203476764465	0.0615187690636183	0	0	0.124900266414117	0.0226666687248612	0	0.0425655402464205	0.105981284242995	0.0778919152736926	0.0259087610967899	0.149715238101748	0	0	0	0.41	0.0262396379401368	1.10063386428628
TCGA-HQ-A2OF-01A-11R-A26T-07	0	0	0.130570717269431	0.0548429237066779	0.0250569781568892	0.218343745763781	0	0	0	0	0.0536914243295766	0	0.0225387912064118	0.0520460587519558	0.000332522349785913	0.156337654689449	0	0.0331689693067336	0	0.244127063956626	0.00894315051268208	0	0.85	-0.0196384000215408	1.10904091634334
TCGA-FD-A5BY-01A-31R-A28M-07	0	0	0	0.0368829365751784	0	0.158328863717539	0	0.0112179235369093	0.0130585385021455	0.0187172076255699	0	0.0581790495083727	0	0.265130874003633	0.0607499335314771	0.148049629690569	0.08774716990094	0	0.134256398941244	0	0	0.00768147446642297	0	0.330036449451529	0.9541962156703
TCGA-XF-AAN0-01A-11R-A42T-07	0.00875491349000325	0	0.105508114456458	0.0922253748198375	0	0.227403891860841	0	0.0364665326214241	0.0052684575327457	0	0	0.0569058299916781	0.0158743718244938	0.00212129743010703	0.146847828081223	0.174013162621289	0.016702253492553	0	0.0685552643905381	0	0.0132472574498333	0.0301054499369752	0.2	0.0817038315863894	1.05770169491732
TCGA-FD-A6TH-01A-11R-A32O-07	0.10965745131417	0	0.0112238489933849	0.00551951540873351	0	0.109000044731845	0	0.0719410517369161	0.00363787998491777	0.0319107183263874	0	0.0418601400262064	0	0.312207265304124	0.116334900343756	0.185936850584838	0	0	0.00077033324472056	0	0	0	0.01	0.258633391287467	0.998809348362916
TCGA-XF-A8HH-01A-11R-A38B-07	0.0679998362906075	0	0.0339723506779589	0.0258616250553395	0	0.0626935672972586	0	0.0336110230827639	0.0880463281261358	0	0	0.0168342516660532	0.00339810723019996	0.191914143487972	0.109895351591106	0.188950391552632	0.0737061857018135	0	0.101240353267	0	0.00187648497315846	0	0.31	0.0534746050597813	1.06995972766298
TCGA-GD-A3OQ-01A-32R-A220-07	0	0	0	0.0095291644262387	0	0.116904485258482	0.0743776843931951	0.0556648352261211	0	0	0.0518958476885063	0	0.0077489392097119	0.24171126185908	0.055202719171975	0.149550921016486	0.0427869360291771	0.153684726584448	0	0	0.0211129819407771	0.0198294971958015	0.33	0.043225048756204	1.09336937141375
TCGA-4Z-AA7N-01A-11R-A39I-07	0.23121240921232	0.125779333935337	0	0.12447086960002	0	0.109483865820077	0.0211353693625156	0.0550658918081567	0.111427167358961	0	0	0.0171387992092798	0	0.119086914463755	0.0296894191073916	0.035468638211962	0	0.00486711300683355	0.0151742089033906	0	0	0	0	0.429495733033521	0.903198600130921
TCGA-ZF-AA5P-01A-11R-A39I-07	0.161460659579309	0	0.204385782300642	0.0965639655531534	0	0.0583485046769254	0	0.0179149741353897	0.00713731925183532	0	0	0.0529548507580601	0.013248802120704	0	0.160376372914757	0.0890203415212535	0	0.0536248267926617	0.0510578298711687	0.0339057705241396	0	0	0.13	0.106099024386953	1.05086931330561
TCGA-K4-A3WU-01B-11R-A23N-07	0.169871835579988	0.0661640612338996	0.0430654636760638	0.0893966232462185	0	0.192326245750849	0.0155359277556397	0.00898151001609791	0.0546843998249422	0	0	0.0475846175112213	0	0.110761622466145	0.0116325641267868	0.086874241427666	0	0.0180433800311131	0.073390965400935	0	0	0.011686541952434	0.07	0.148261013598536	1.02351768272096
TCGA-XF-AAMX-01A-11R-A42T-07	0	0	0.110702647951233	0.0441901805275619	0	0.00812370819007271	0	0.0300607764342156	0.0516493603280593	0	0	0.0193917209554468	0	0.174795289592354	0.101964987784473	0.413059579129733	0	0	0.046061749106851	0	0	0	0.2	0.0848114803311845	1.08081404994834
TCGA-BT-A20P-01A-11R-A14Y-07	0.00188808938537262	0	0.0251681146499704	0.106272803817857	0	0.304741530279777	0	0.0192756811700158	0.065144195733094	0	0	0.132894827438497	0.0765862545793544	0.0903131292824756	0.0280691910897082	0.0954119699580338	0	0.0262420651050437	0	0.0155042353030077	0.012487912207793	0	0.36	0.0363541857790292	1.09951252792003
TCGA-UY-A8OD-01A-11R-A36F-07	0.0300567325536359	0.00788983433814298	0.0331727885323622	0.0955019462673132	0	0.038793661348477	0	0.037218247031832	0.0669578338429239	0.0487025754833787	0	0.0634230999512576	0	0.354390555648066	0.064651326551174	0.0535440303466772	0.00291255602994523	0	0.102784812074814	0	0	0	0.0600000000000001	0.152796905146929	1.04363627217559
TCGA-GC-A3BM-01A-11R-A22U-07	0.043488777421381	0	0.0152751975853095	0.0290404471924678	0	0.177478165783009	0	0.165686700753191	0.0217941332491448	0.00455963912100401	0	0.0161944973735638	0.0117482317915831	0	0.24343645810658	0.0745370177559381	0.17276470996041	0.0145066674626093	0	0.00613115954518237	0.00335819689862683	0	0.18	0.0946350172246441	1.08971284120269
TCGA-CF-A8HY-01A-11R-A36F-07	0.0024141656317242	0	0	0.0938190963191435	0	0.174070624470985	0	0.00494843093968489	0.162678488947466	0	0	0.0733510929721221	0.0297473557073652	0	0	0.0619465200858537	0.254408427050045	0.116899191496232	0.0144687387544775	0	0	0.0112478676249001	0.44	0.020798813449357	1.09009362223686
TCGA-K4-A5RJ-01A-11R-A28M-07	0.00133588474838827	0	0	0.30565064121278	0	0	0.0884036491053946	0.0346465467999802	0.037252344331243	0.0299973658756464	0	0.00816521874089651	0	0.0320909252591721	0.0775037685053388	0.288267780243236	0.0749871171517919	0	0.0204152671089818	0	0	0.00128349091715069	0	0.455476056409932	0.889379332770841
TCGA-BT-A2LB-01A-11R-A18C-07	0	0	0.106167603743426	0.13798751009604	0	0	0.119895091662152	0	0.0149355582806553	0	0.0597352068596205	0	0	0.0868633264702539	0.136994560551245	0.134682492661782	0.0140849352680807	0.0909778702777364	0.0367755802562643	0	0	0.0609002638727444	0.05	0.16097539296989	1.02759358502426
TCGA-GC-A3I6-01A-11R-A20F-07	0	0	0.0244816713726348	0.0431573442310785	0	0.116581046213329	0.0266096555010487	0.033373485600395	0.00244273235430136	0	0	0.110148407746708	0	0.120348614385662	0.126451437757022	0.122969148717736	0.00681164952921811	0.107106414748511	0.159518391842354	0	0	0	0	0.338041056303918	0.951787744818486
TCGA-GV-A3JX-01A-11R-A20F-07	0	0	0	0.211788252774685	0	0.0798397141125127	0.0551770090691976	0.105195642047878	0	0	0.0425512952360271	0.0212291537683425	0.00525857173266374	0.0344241830581501	0.124025270539575	0.231607184779646	0.0193398583691574	0.0566340529435484	0.00697526705127069	0	0.00595454451734594	0	0.01	0.258575041812968	0.991542779701716
TCGA-E7-A678-01A-11R-A30C-07	0	0	0.300611070707388	0.0870059063811574	0	0.30971302106108	0	0.00590519347600264	0.0792541987789211	0	0	0.0831270471457285	0.00736420052692026	0.0307204454469992	0.0146251979121997	0.0357479012018835	0	0.00796392395237711	0.0379618934093423	0	0	0	0.19	0.0871706223652596	1.056078565822
TCGA-GD-A2C5-01A-12R-A180-07	0	0	0.0609564029147539	0.0167241682117258	0	0.127089358814125	0	0.0235075050309384	0.0416625117816999	0	0	0.0261764026279744	0.0170973059051794	0.116247044215971	0.0442855304014613	0.133453023398903	0.128810379888051	0.108323808953445	0.135051586498877	0	0	0.020614971356895	0.53	0.0149666950730011	1.0732461646191
TCGA-FD-A5C1-01A-11R-A28M-07	0.00448663851839872	0	0.041277411947369	0.128680006395492	0	0.136068372400991	0.029281316467816	0.062989075729884	0.0145780804315126	0.0052736608478874	0	0.0473289796788774	0	0.116839463468716	0.0873589134934627	0.194417808438516	0.0151649521779707	0.0892994477985481	0.0121159701103806	0	0	0.0148399020941768	0	0.369819069170634	0.932100634784895
TCGA-BT-A20R-01A-12R-A16R-07	0.00218719684198558	0	0.00019185307635075	0	0	0.0200084522339099	0	0	0.0041068450660316	0.0323798818146657	0	0.0373434327954609	0	0.722856078630949	0.0336963089789427	0.096070956510897	0	0	0.0511589940508072	0	0	0	0	0.549518302559768	0.866694739731429
TCGA-FD-A6TD-01A-51R-A33J-07	0	0	0.0503446832585822	0.0966265992980861	0	0.108806448230727	0.0563692813014909	0.00300704791747764	0.014642109351955	0	0	0.0913542536391505	0.00753653890271988	0.118636277857287	0.0746910886756699	0.224654659111747	0.0755334529425079	0.00582949133053791	0	0.0655089055856436	0	0.00645916259641814	0	0.407776589951621	0.913496377702892
TCGA-DK-A6B1-01A-12R-A30C-07	0	0	0.0146597589594221	0.0683476587052705	0	0.262354970363947	0	0.0195920536273031	0.0432044028155218	0	0	0	0.0218839942462636	0	0	0.249568068711033	0.0503046336688159	0.182146843924314	0.0853704533415681	0	0	0.00256716163654119	0.84	-0.018445707735485	1.09636848608818
TCGA-ZF-AA5N-01A-11R-A42T-07	0.0725878973861292	0	0.16685546020673	0.00510518176796682	0	0.00725031894322382	0.122294098962699	0	0.057319841462887	0	0.0484132883653473	0	0	0.182153969209104	0.0567324536249926	0.0600589510688453	0	0.150230794925122	0	0.0671177121387126	0	0.00388003193824002	0.74	-0.00547959038296759	1.08592718666534
TCGA-UY-A9PH-01A-11R-A38B-07	0.0100026434223488	0	0.118888586916954	0.157796448268874	0	0.11596175126944	0.045510552395569	0.00744539123617313	0.0411515672194499	0	0.0304387957952146	0.0328408926219032	0.0293782565160981	0.00193157366206487	0.0952667354095478	0.183044862460473	0.0419744887059333	0.0166904627164258	0.0640503556424371	0	0.00525519337280155	0.00237144236829262	0	0.458361639671077	0.889773752284016
TCGA-XF-AAML-01A-11R-A42T-07	0.0298856784258935	0	0.0318352081866535	0.13652349779644	0	0.0104068735380156	0.207896826906344	0.187378293342268	0.0107734383086178	0	0.0541577409776731	0	0.0190838799982288	0.0520266929745791	0.0931618922321605	0.0726707576515489	0.0273806668297993	0.0326973815857209	0	0	0.0172778930973298	0.016843278148727	0.29	0.0570085359154215	1.06621668411094
TCGA-G2-AA3D-01A-11R-A39I-07	0.0340876894015273	0.169814180697939	0	0.0895712334158092	0	0.143125199489655	0	0.0388042643778957	0.135912576725251	0	0.0574698770906284	0	0.0309608013826242	0.0153570084734495	0	0.0882912257962922	0	0.151917514180713	0	0.0446884289682161	0	0	0.84	-0.0169824144352962	1.09555296752502
TCGA-ZF-A9RF-01A-11R-A38B-07	0.00293178552631544	0	0.0145873463540376	0.434837722846907	0	0.0322082014978235	0.100853157534768	0.0235335689544126	0.00637766185794155	0	0	0.0325608377593552	0.00833760527542952	0	0.0721023015517153	0.219537775136185	0.0195708604917179	0	0	0.0311621522912115	0	0.00139902292218033	0	0.282093331817047	0.984674427735512
TCGA-ZF-A9R2-01A-11R-A39I-07	0	0.0305030172495617	0.0543209291108851	0.060662852521463	0	0.2118423604893	0	0.196902227244767	0.0391128091481053	0	0	0	0.00999316452355465	0.00601780668121109	0	0.15248929447054	0.0833368879742888	0.117253975083864	0	0	0.0268609601092132	0.0107037153932461	0.43	0.0235455097782708	1.07699095280857
TCGA-G2-A2EC-01A-11R-A180-07	0.0202465215335232	0	0.181728315285677	0.0772175094427712	0	0.27344318894772	0	0	0.158764743963266	0.000691839332346568	0	0.0464582860596446	0.00135960651814138	0	0.0123464375497966	0.0883070022233565	0.0180473400855869	0.0625567404316181	0.0588324686265515	0	0	0	0.02	0.217603629091487	0.996251027292276
TCGA-ZF-A9R1-01A-11R-A39I-07	0.174929373362667	0.00378784076729725	0.0167906841287548	0.15066271521256	0	0.184560586393767	0	0.0555519941668696	0.0990712185354815	0	0	0.0251750434160985	0.0224832761359864	0.0768091568053985	0.0282174060242362	0.0793049861993127	0.0235726229170709	0.0217310687568587	0.0373520271776422	0	0	0	0.34	0.0412512539220154	1.07495977538728
TCGA-G2-A2EL-01A-12R-A18C-07	0.172858635682482	0	0.00878366336297306	0.170833088233604	0	0.00420611057798443	0	0.0888766247361638	0.00988010736421114	0	0	0.102323867240568	0.0021896412016214	0.196587225942732	0.0899073538756344	0.00781452128984959	0.0958225092365568	0	0.0499166512556192	0	0	0	0.99	-0.0530573436017708	1.12030626685122
TCGA-PQ-A6FI-01A-11R-A31N-07	0.00756491964749249	0	0	0.164435636322865	0	0.0791009522973651	0.0788880908475694	0.0674234120819627	0	0	0	0.104235390963595	0.0177810281470883	0.0905301751083378	0.0290475401784372	0.0294226026021569	0.00175233411928481	0.266653218279295	0.0609669289799862	0	0	0.00219777042456446	0.13	0.104546953303233	1.07473990669464
TCGA-4Z-AA82-01A-11R-A39I-07	0	0.00853494492126149	0.0153393424052005	0.0083004578256978	0	0.160385811000595	0	0.0413185580549789	0.0310418998133051	0	0	0.0693845967540866	0.0115071932471024	0.0576355190984723	0	0.0604500335244913	0.175145327461718	0.247538030859515	0.10941828941848	0	0	0.00399999561509562	0.01	0.229885008007203	0.997766738611215
TCGA-G2-A2EO-01A-11R-A180-07	0.00652632656264715	0	0.068922883219592	0.234316377179014	0	0.0862356111248856	0.161745545513574	0.0160286649906476	0.0479471211546355	0	0.0102329304894863	0.027269379275457	0.00522863295289192	0.074604409449903	0.061600061993181	0.128749396398255	0.0171565499851652	0	0.0534361097106646	0	0	0	0	0.285054253955643	0.967854224939984
TCGA-UY-A9PB-01A-11R-A38B-07	0.00310249211860953	0	0.0936316492451977	0.160484693365701	0	0.132020501975459	0.0481641265669497	0.0194193588636822	0.0289505294138711	0	0.0361393752593637	0.0405763855455913	0.00457081575699798	0.14679909764054	0.0838134995610003	0.136174931146856	0.00908855655553714	0	0.0521742986381556	0	0	0.00488968834648886	0	0.308117329747191	0.958193367038105
TCGA-BT-A20J-01A-11R-A14Y-07	0.0142996681503506	0	0.0374179967181536	0.203691422995353	0	0.148106559018304	0.00886741772289972	0.0274845990217966	0.0505697156111794	0	0	0.0489229163514093	0.0110127451974619	0.0959091781655449	0.144103078918192	0.152693125739641	0.029828586740137	0	0.0242672171215735	0	0	0.00282577252800358	0.02	0.21862381256207	1.00903281300592
TCGA-GV-A3QI-01A-11R-A220-07	0.133229450078765	0	0	0	0.12429225316626	0.233434358223308	0	0	0.143148468319824	0	0.0521592963018511	0	0	0.111932512772743	0	0.118629992993735	0	0.0632321320214331	0.0199415361220809	0	0	0	0.72	-0.00352748381767402	1.09861576580379
TCGA-CU-A3QU-01A-11R-A22U-07	0	0	0.00795865909923073	0	0	0.0359214752882197	0	0.00230657335871459	0.0116159220529593	0.0060285406003309	0.0802893170766677	0	0	0.689504333021347	0	0.070218445935303	0	0.0216847892838025	0	0.0744607395720665	1.12047113577456e-05	0	0.46	0.0181579512157751	1.24309010550522
TCGA-DK-AA6R-01A-11R-A42T-07	0	0	0.0287100028856708	0.146387605009922	0	0.12539924360838	0	0.0789572220593812	0	0	0	0.110692029802501	0.00350235920656405	0.098182908294932	0.107438556914335	0.0590644650597598	0.0579646980173219	0.112858239981048	0.0708426691601833	0	0	0	0.08	0.143257697742074	1.04672232829463
TCGA-DK-A1A7-01A-11R-A13Y-07	0.24649640230522	0	0.0763200524922268	0.109033643133696	0	0.142777776143792	0	0.0316767430316782	0.0688025515626649	0	0	0.0932088386516811	0.00114799902083504	0.0123177010878913	0	0.0710527238336914	0.0279832306033921	0.0455469276211945	0.0736354105120365	0	0	0	0.31	0.0528836248641297	1.06929945523545
TCGA-LT-A5Z6-01A-11R-A28M-07	0.0236953088798491	0	0.162196437377554	0.12791436557323	0	0	0.00334377616170471	0.0657113519380088	0.0672191736390578	0.0640163582361904	0	0.0860290786874815	0	0.161311776650329	0.0511499391964359	0.114685462728795	0.00111974972639023	0	0.0716072212049728	0	0	0	0.59	0.00862449770719252	1.0797209592315
TCGA-4Z-AA7S-01A-11R-A39I-07	0.0269197613970529	0.0441606207053564	0.072080596131013	0.0547793477341506	0	0.189130950355958	0	0.223281295448592	0.0169332373464359	0	0	0	0	0	0	0.169978074436056	0.0264709306904233	0.0834613476097005	0.0267938909358278	0.0660099472094343	0	0	0.39	0.0289169101882106	1.07018263779543
TCGA-CF-A5U8-01A-11R-A28M-07	0	0	0.0419209530778941	0.206962873260776	0	0.171924574780204	0	0.0399371795983612	0.0669347255668603	0	0	0.157854633854948	0	0.0701938971841878	0.0356497380214775	0.0741113147116354	0.0349264413760058	0	0.0601092227165325	0	0	0.0394744458511167	0.69	-0.000138257362822119	1.12309530187732
TCGA-C4-A0F0-01A-12R-A10U-07	0.00403569609667748	0	0	0.138555139763843	0	0.148817843709461	0.0741558361317171	0	0	0	0	0.027752478950663	0	0.187335234042208	0.120679807638703	0.14829329439034	0.104728454609225	0	0.0283871624855285	0	0.00419267047513954	0.0130663817064939	0.01	0.229118436305983	1.00147060375716
TCGA-FD-A3SL-01A-21R-A22U-07	0.0612415097626658	0	0.00159100548943425	0.00711565478574244	0	0.0725025626451667	0	0.037150176810064	0.00462007745339338	0.0221780396913086	0	0.0445168463658938	0	0.238678450094956	0.140006357353268	0.189979991583705	0.060257268342136	0	0.120162059622266	0	0	0	0.01	0.273342915331385	0.986027466655102
TCGA-XF-A9SP-01A-11R-A39I-07	0.059098590554179	0	0.160772127648164	0.0970691225784502	0	0.0508361430740117	0	0.0244181191182581	0.0222423975912103	0.0182497309599669	0	0.0475638574917645	0.0170027715500056	0.0142907004953015	0.0678001996249517	0.307506032084651	0.00743391329803869	0.00257666879916418	0.103139625131882	0	0	0	0.12	0.124058982193294	1.02534551859468
TCGA-FD-A5BU-01A-31R-A26T-07	0.00668870430237566	0.0206841249161805	0.0719112284698867	0.053278289119074	0	0.0402958538076944	0.0729164834617106	0	0.0533966802905844	0	0	0.0540146759263255	0	0.128343796562312	0.122031998709447	0.145843257431689	0.101261155692431	0	0.128611643791031	0	0	0.00072210751925859	0	0.28869236130803	0.965212955095591
TCGA-XF-A9T8-01A-11R-A39I-07	0.00246383839694577	0	0	0.214454921687278	0	0.0525685776417084	0.0457315669137337	0.0738894433081352	0.0102529239742635	0	0	0.0589985044773044	0	0.147723175151294	0.0929079553081665	0.151596483135959	0.00526169260704388	0.0420350330724613	0.0253135886594787	0	0	0.0768022956662272	0	0.414671319386258	0.911241708969879
TCGA-5N-A9KI-01A-31R-A42T-07	0.0230874670090771	0.00393176671103415	0	0.0417429511184408	0	0.145056644308997	0	0	0.0846024623528141	0	0	0.0975324550499285	0.00311664213868508	0.159215793899515	0.0287007369248069	0.177364304225128	0.025695987385668	0.0975605040197733	0.0856478717917561	0	0	0.0267444130643762	0.41	0.0275119163702001	1.08242733987706
TCGA-ZF-A9RL-01A-11R-A38B-07	0.05980967893232	0	0	0.157411040430222	0.0426852898725983	0.303151763283082	0	0.0222693349656198	0	0	0	0.0899051466656666	0	0.000677706518376551	0.0419709717501881	0	0.254945988177424	0	0	0.027173079404503	0	0	0.39	0.0294005324621016	1.10497919764305
TCGA-E7-A97P-01A-11R-A38B-07	0.000555161314599612	0	0.000941637110085093	0.391004026106245	0	0	0.185690858452531	0.0371949452158775	0.00373118916911973	0	0.0503779622867479	0.0145927898813401	0.000341917901526302	0.039403753876088	0.153606117865938	0.0675757650980301	0.0192873607522891	0.00597093813326852	0.029725576836314	0	0	0	0	0.346661427954977	0.958056045320482
TCGA-FD-A43N-01A-11R-A23W-07	0.0164533198809728	0	0.17880748076683	0.0896568041703802	0	0	0.0720545244971817	0.0375275595253986	0.0188324688609272	0	0.0745795623786918	0	0	0.165439414483366	0.0564236978076771	0.131979184663868	0	0.0907093496956043	0	0.043678372965269	0	0.0238582603038334	0.12	0.12105375296194	1.03174774448722
TCGA-XF-A8HD-01A-11R-A36F-07	0.00017105119191267	0	0.0689454043304431	0.317272386529745	0	0	0.115035768302365	0.0608581972098956	0.00213535626622582	0	0	0.0748417676738483	0.00637984096017777	0	0.00713036123684023	0.0807237669024433	0	0.225952382824819	0.0393986470762833	0	0	0.00115506949500098	0	0.409896217001622	0.915345855945188
TCGA-DK-A3WW-01A-22R-A23N-07	0.00469565117811051	0	0.011546261872244	0.385884635347634	0	0	0.144172618374914	0.035862417369315	0.0220404945260473	0	0.0332444434206972	0.0173488071945249	0	0	0.147544620547966	0.13980980983362	0.0162384711040622	0.0250489634433359	0.0165628057875297	0	0	0	0	0.353525199749364	0.951408314981349
TCGA-LC-A66R-01A-41R-A30C-07	0.0101151273433938	0	0.138222508676728	0.159064742939103	0	0.122346146846452	0.122729013514686	0	0.00428628497309572	0	0.044717098463025	0	0	0.074147860229503	0.082274072372265	0.134803557545543	0.0118574637446438	0.0477067349483646	0.0417109943117246	0	0	0.00601839409147299	0	0.328833900333415	0.946086960293159
