"gene","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster"
"UBE2L6",1.39372942488893e-08,0.524163643820333,0.728,0.575,0.000146313715024839,"0"
"WWTR1",1.41663297348247e-08,-0.468485742731957,0.235,0.582,0.00014871812955619,"0"
"FZD7",1.42653193980913e-08,-0.421068064382436,0.025,0.34,0.000149757323041163,"0"
"GOLPH3L",1.43841428842603e-08,-0.440612582856793,0.136,0.537,0.000151004731998965,"0"
"BAMBI",1.4541949689945e-08,-0.456715183930169,0.049,0.398,0.000152661387845043,"0"
"NADK2",1.48770464483743e-08,-0.357470611774992,0.198,0.622,0.000156179233615033,"0"
"GOLGA2",1.49877654452463e-08,-0.31525655050521,0.321,0.759,0.000157341561644195,"0"
"MCEE",1.50280923662571e-08,-0.485044725693256,0.111,0.49,0.000157764913660967,"0"
"POU2AF1",1.5109353886358e-08,0.346867821577882,0.148,0.01,0.000158617997098986,"0"
"PAFAH1B3",1.52241159844222e-08,-0.407200940585248,0.21,0.656,0.000159822769604464,"0"
"MRPL15",1.54141726997572e-08,-0.381938548024057,0.21,0.643,0.000161817985002051,"0"
"TMEM141",1.58311576180316e-08,-0.389035201226135,0.222,0.629,0.000166195492674096,"0"
"RAB4A",1.59850911288608e-08,-0.356901035281334,0.123,0.507,0.000167811486670781,"0"
"CLUAP1",1.61256918658465e-08,-0.47485287734283,0.099,0.466,0.000169287513207657,"0"
"UBE2D4",1.63506892401254e-08,-0.454979155543008,0.099,0.452,0.000171649535642837,"0"
"LINC00993",1.64009332336733e-08,-0.56297311912117,0.012,0.323,0.000172176997087102,"0"
"TM9SF4",1.64801587334178e-08,-0.339596920672168,0.173,0.588,0.00017300870638342,"0"
"TMEM147",1.66522452958375e-08,-0.391427316488223,0.333,0.779,0.000174815271115702,"0"
"PCMTD1",1.74206071080022e-08,-0.320877979395906,0.247,0.714,0.000182881533419807,"0"
"PALMD",1.78179666731711e-08,-0.417543805919732,0.012,0.333,0.00018705301413495,"0"
"MINCR",1.78531210153969e-08,-0.504929082250092,0.049,0.381,0.000187422064419636,"0"
"ZNF652",1.80022010399244e-08,-0.30569908446007,0.173,0.609,0.000188987106517126,"0"
"ARPC5",1.80476258976353e-08,0.332843228648251,0.802,0.861,0.000189463976673376,"0"
"PROM1",1.8191476678547e-08,-0.540669119158817,0.099,0.435,0.000190974122171386,"0"
"SLC12A8",1.86644782903771e-08,-0.427081611100376,0.025,0.35,0.000195939693092379,"0"
"SPICE1",1.93093829802421e-08,-0.42412178929889,0.049,0.398,0.000202709902526582,"0"
"IGSF3",1.93571856835831e-08,-0.343555775056826,0.025,0.344,0.000203211735306256,"0"
"PDAP1",1.94841007216631e-08,-0.285369775540242,0.284,0.735,0.000204544089376019,"0"
"LY9",1.97083829216796e-08,0.346562514272148,0.198,0.027,0.000206898603911793,"0"
"CD58",1.97936690060593e-08,0.63173433351237,0.58,0.337,0.00020779393722561,"0"
"FBXO22",1.98082292857306e-08,-0.467834980597821,0.062,0.398,0.000207946791041599,"0"
"IFT43",2.00696142081143e-08,-0.453117157896916,0.074,0.429,0.000210690809956784,"0"
"ITGB5",2.02862828017143e-08,-0.42812123399585,0.086,0.449,0.000212965396852397,"0"
"TLR1",2.03400140555171e-08,0.465953959608487,0.198,0.027,0.000213529467554818,"0"
"ZNF552",2.03400610705952e-08,-0.452994406115772,0.062,0.408,0.000213529961119108,"0"
"PRDX2",2.1117054936232e-08,-0.422064595614574,0.543,0.952,0.000221686842720564,"0"
"CLMN",2.11738130224806e-08,-0.320533902815185,0.123,0.534,0.000222282689110001,"0"
"MAGOHB",2.17096812513926e-08,-0.44707056523415,0.247,0.684,0.00022790823377712,"0"
"SEC22A",2.17881874922146e-08,-0.492676405321696,0.074,0.418,0.000228732392293269,"0"
"TEAD1",2.19149079511161e-08,-0.363998694197505,0.025,0.35,0.000230062703670817,"0"
"GSTO2",2.20071568559165e-08,-0.466042999108308,0.074,0.422,0.000231031132673411,"0"
"NPIPB4",2.2130439815736e-08,0.306294511896512,0.877,0.871,0.000232325357185596,"0"
"METTL26",2.21344430589465e-08,-0.366485668021828,0.185,0.612,0.000232367383232821,"0"
"VSIR",2.2165013671149e-08,0.490895769353708,0.259,0.054,0.000232688313519722,"0"
"FGF13",2.22664335026444e-08,-0.505256641958746,0,0.303,0.000233753018910761,"0"
"IFIT2",2.26158855352073e-08,0.626122090647041,0.383,0.129,0.000237421566348606,"0"
"CALHM6",2.27163135600369e-08,0.623675806362883,0.284,0.071,0.000238475859753268,"0"
"FAH",2.30701441708339e-08,-0.488139806121279,0.062,0.398,0.000242190373505414,"0"
"ASPH",2.32439375051217e-08,-0.417915168726587,0.358,0.796,0.000244014855928767,"0"
"PAK4",2.33180769863581e-08,-0.37905459341654,0.049,0.391,0.000244793172202787,"0"
"SQLE",2.4197388552917e-08,-0.393977492080964,0.185,0.602,0.000254024185028523,"0"
"PTGR1",2.49804602066181e-08,-0.454509534621513,0.074,0.429,0.000262244871249077,"0"
"NSUN5P1",2.51949443184124e-08,-0.439560176500326,0.049,0.378,0.000264496525454694,"0"
"STARD10",2.5234028237581e-08,-0.410968647648621,0.037,0.367,0.000264906828438125,"0"
"TNFSF13B",2.54614714064107e-08,0.625033249076844,0.37,0.122,0.0002672945268245,"0"
"HMGN5",2.55804111410199e-08,-0.465252467898297,0.074,0.391,0.000268543156158427,"0"
"CNKSR3",2.57188520504975e-08,-0.359698258389885,0.025,0.354,0.000269996508826123,"0"
"MSRB2",2.58922711408373e-08,-0.405795731529625,0.049,0.391,0.00027181706243651,"0"
"MRPL48",2.61250882138991e-08,-0.463609156047937,0.185,0.554,0.000274261176069513,"0"
"USP53",2.65239722370909e-08,-0.37750142719203,0.222,0.656,0.00027844866054498,"0"
"SMARCA4",2.65869766153937e-08,-0.360680522300955,0.296,0.731,0.000279110080508403,"0"
"EEF1B2",2.69553897362674e-08,0.252167218692315,0.938,0.946,0.000282977681451336,"0"
"LLGL2",2.73791558836184e-08,-0.410612144738338,0.062,0.401,0.000287426378466226,"0"
"ANXA1",2.74027452631907e-08,0.536256431709157,0.716,0.452,0.000287674019772976,"0"
"TJP3",2.78434253062002e-08,-0.485993640090676,0.012,0.327,0.00029230027886449,"0"
"TMEM241",2.85908330314216e-08,-0.439606452740513,0.037,0.361,0.000300146565163864,"0"
"MSL1",2.90791190562811e-08,-0.440641096551589,0.333,0.752,0.000305272591852839,"0"
"LAMA5",2.90821050892339e-08,-0.357235555430175,0.025,0.337,0.000305303939226778,"0"
"ARMCX3",2.95580246121477e-08,-0.40046401016552,0.222,0.653,0.000310300142378326,"0"
"PPAT",2.96410197248946e-08,-0.441675729930206,0.099,0.466,0.000311171425071943,"0"
"COA3",3.01724525665883e-08,-0.399256754008518,0.383,0.823,0.000316750407044043,"0"
"PSME4",3.11525945197147e-08,-0.352324734911204,0.481,0.878,0.000327039937267965,"0"
"TMEM50B",3.15006054451026e-08,-0.352417263100463,0.235,0.694,0.000330693355962687,"0"
"CASK",3.15371976483712e-08,-0.371873593235283,0.222,0.677,0.000331077500912601,"0"
"MTCO1P12",3.18908277827231e-08,-0.288346661991116,0.679,0.925,0.000334789910063027,"0"
"SLC25A36",3.19450953266459e-08,-0.368251603990402,0.296,0.738,0.000335359610739128,"0"
"UBE3B",3.19823095821727e-08,-0.376393221014521,0.123,0.473,0.000335750285993649,"0"
"DCTN2",3.23590867707816e-08,-0.397148713344391,0.235,0.646,0.000339705692919666,"0"
"ZNF286A",3.39412901623672e-08,-0.471186104276384,0.099,0.466,0.000356315664124531,"0"
"ARSD",3.39566144559395e-08,-0.377960897597565,0.185,0.571,0.000356476538558452,"0"
"NOMO1",3.39679857052762e-08,-0.360508363581438,0.16,0.548,0.00035659591393399,"0"
"LNX1",3.4445517900735e-08,-0.408013545326332,0.062,0.401,0.000361609046921916,"0"
"RALGPS2",3.44637067053316e-08,-0.354816565467116,0.049,0.381,0.000361799992992571,"0"
"IFT122",3.46657888692731e-08,-0.430277556649084,0.025,0.344,0.000363921451549629,"0"
"GGPS1",3.46758304799028e-08,-0.35021631829292,0.222,0.687,0.000364026868378019,"0"
"SPAG16",3.47304033162455e-08,-0.43396800088521,0.025,0.337,0.000364599774013945,"0"
"ACTR3",3.48271333229631e-08,0.365904664132536,0.877,0.864,0.000365615245624467,"0"
"MRPS2",3.48769819175484e-08,-0.408233219524975,0.037,0.347,0.000366138556170423,"0"
"TMEM25",3.50115104962565e-08,-0.397124637534753,0,0.296,0.000367550837189701,"0"
"LY6K",3.50115104962565e-08,-0.471816635242451,0,0.296,0.000367550837189701,"0"
"YIPF4",3.56349882197424e-08,-0.315095289232957,0.185,0.602,0.000374096106330855,"0"
"ZNF3",3.5929218188827e-08,-0.386207387960644,0.123,0.503,0.000377184932546306,"0"
"MPDZ",3.64866569860878e-08,-0.429811070168692,0.012,0.32,0.00038303692503995,"0"
"PSPH",3.70226999267197e-08,-0.371771255860036,0.111,0.473,0.000388664303830703,"0"
"NDUFAF6",3.70835443387032e-08,-0.393872841258225,0.074,0.429,0.000389303048467706,"0"
"PREPL",3.75556718411314e-08,-0.371766623815877,0.111,0.486,0.000394259442988197,"0"
"TASP1",3.76688689116111e-08,-0.408817622184492,0.16,0.531,0.000395447785834093,"0"
"EPS15L1",3.77066482321495e-08,-0.3451039253463,0.049,0.391,0.000395844393141106,"0"
"TRAF1",3.82024614536827e-08,0.380489592203076,0.259,0.058,0.000401049440340761,"0"
"MAP3K20",3.87309512399073e-08,-0.455060364408224,0.198,0.565,0.000406597526116547,"0"
"ACYP2",3.93112803586581e-08,-0.403911015888393,0.111,0.466,0.000412689821205193,"0"
"TFG",3.95651138164896e-08,-0.323208932444267,0.383,0.84,0.000415354564845508,"0"
"GMPS",3.98652830225838e-08,-0.36495975437958,0.272,0.701,0.000418505741171085,"0"
"PPM1H",3.99295634833094e-08,-0.448645657149293,0.086,0.422,0.000419180557447782,"0"
"RNVU1-14",4.00965020604509e-08,0.734755611528555,0.309,0.092,0.000420933078630613,"0"
"MTND1P23",4.04672404843018e-08,-0.330400818835533,0.469,0.844,0.0004248250906042,"0"
"THRSP",4.17884886577219e-08,-0.649287429871236,0.025,0.327,0.000438695553928764,"0"
"EBNA1BP2",4.19491690237547e-08,-0.363233317991287,0.296,0.776,0.000440382376411377,"0"
"SLC35F5",4.21115772802278e-08,-0.391973305937056,0.173,0.575,0.000442087338287831,"0"
"TRIM27",4.21733398077751e-08,-0.346685146557327,0.185,0.612,0.000442735721302023,"0"
"SERPINA3",4.22038643419616e-08,-0.749789714849203,0.037,0.347,0.000443056167861913,"0"
"MTX1",4.22597224556551e-08,-0.433132809911547,0.123,0.486,0.000443642566339467,"0"
"NOL4L",4.26663461410806e-08,-0.291206011385894,0.148,0.561,0.000447911301789064,"0"
"GLIPR2",4.30932659563094e-08,0.654903131751984,0.481,0.231,0.000452393106009336,"0"
"H2AC6",4.31292928851253e-08,-0.457984673755793,0.198,0.585,0.000452771316708045,"0"
"CBFA2T2",4.33570935249504e-08,-0.312600562564405,0.062,0.408,0.00045516276782493,"0"
"RAP1A",4.33787515610923e-08,0.538083086681424,0.654,0.452,0.000455390133888347,"0"
"ZNF33A",4.34809957830372e-08,-0.389393599759381,0.16,0.531,0.000456463493730324,"0"
"GGCT",4.40885380910472e-08,-0.407703355931684,0.444,0.901,0.000462841472879814,"0"
"ARHGEF38",4.48309774262657e-08,-0.432474974829386,0.037,0.35,0.000470635601020937,"0"
"DGAT1",4.49998015284434e-08,-0.494285340911379,0.086,0.418,0.000472407916445598,"0"
"HSBP1L1",4.52562665990702e-08,-0.410936171073174,0.012,0.313,0.000475100286757039,"0"
"SCGB2A2",4.61515463150683e-08,-0.708440696012921,0.148,0.48,0.000484498933215587,"0"
"PCMTD2",4.62771876402294e-08,-0.367600464975729,0.222,0.646,0.000485817915847128,"0"
"CBR3-AS1",4.6607332421278e-08,-0.434129966823537,0.074,0.398,0.000489283775758576,"0"
"RUSC1",4.67701986153947e-08,-0.438992084852128,0.086,0.429,0.000490993545064414,"0"
"BMI1",4.74961210324055e-08,-0.4312774830789,0.148,0.507,0.000498614278598193,"0"
"RNASE4",4.75219683616252e-08,-0.618800597275421,0.086,0.408,0.000498885623860342,"0"
"CYC1",4.79635025399624e-08,-0.340461206185496,0.284,0.714,0.000503520849664526,"0"
"C17orf49",4.85116713141562e-08,0.619354043402526,0.617,0.449,0.000509275525456011,"0"
"XPOT",4.88550366322162e-08,-0.344478370671402,0.173,0.558,0.000512880174565006,"0"
"LYPD3",5.10196764354243e-08,-0.456650036361186,0.049,0.371,0.000535604563219085,"0"
"USP18",5.14327411935476e-08,0.671831805272401,0.481,0.241,0.000539940917049862,"0"
"METTL9",5.20388998038171e-08,-0.385991475235616,0.272,0.677,0.000546304370140472,"0"
"KDF1",5.22091840394793e-08,-0.416779983752224,0.012,0.306,0.000548092014046454,"0"
"MPP1",5.2386539790019e-08,0.61185327164194,0.333,0.105,0.00054995389471562,"0"
"CCZ1B",5.28298904686582e-08,-0.382568782996131,0.222,0.609,0.000554608190139974,"0"
"CRIM1",5.41621313984444e-08,-0.388474515292348,0.185,0.599,0.000568594055420869,"0"
"B3GALNT1",5.48089382048567e-08,-0.397504246234847,0,0.289,0.000575384233274585,"0"
"CKMT1A",5.48089382048567e-08,-0.424256469018782,0,0.289,0.000575384233274585,"0"
"B4GALT3",5.48638918459695e-08,-0.307632139766583,0.148,0.585,0.000575961136598988,"0"
"SMARCA1",5.66128745798191e-08,-0.420718343144472,0.025,0.327,0.000594321957338941,"0"
"RUBCNL",5.69170650523209e-08,0.508143184535515,0.259,0.058,0.000597515348919265,"0"
"RTKN",5.76647720643947e-08,-0.357251424822389,0.025,0.333,0.000605364777132016,"0"
"PDZD8",5.77412171263614e-08,-0.343845091818596,0.21,0.616,0.000606167297392542,"0"
"LRIG1",5.99782578957329e-08,-0.334301350770279,0.185,0.602,0.000629651751389404,"0"
"FCHSD2",6.04371986565236e-08,0.528613625157474,0.494,0.238,0.000634469711496185,"0"
"CEACAM1",6.06873269588689e-08,-0.487484887838002,0.037,0.357,0.000637095558414206,"0"
"ABCC5",6.09065146534189e-08,-0.367906413063203,0.123,0.486,0.000639396590831592,"0"
"BARX2",6.15137424554708e-08,-0.384279774357157,0.062,0.391,0.000645771268297532,"0"
"DCAF13",6.22912382994517e-08,-0.414470425947628,0.333,0.786,0.000653933419667644,"0"
"SEMA4B",6.23543865943112e-08,-0.452784099764415,0.111,0.449,0.000654596350467079,"0"
"ATP6V0E2",6.28063053570642e-08,-0.387229035115029,0.062,0.398,0.00065934059363846,"0"
"CD59",6.28184087265234e-08,-0.40298819359152,0.556,0.946,0.000659467654811042,"0"
"ZNF32",6.31722576590131e-08,-0.535049725212156,0.062,0.374,0.000663182360904319,"0"
"CMAS",6.32514615297484e-08,-0.358047317324338,0.148,0.548,0.000664013843139299,"0"
"ZNF561",6.50019119935201e-08,-0.430650639666578,0.111,0.446,0.000682390072107974,"0"
"XIAP",6.5014824609184e-08,-0.347197945055184,0.259,0.636,0.000682525628747213,"0"
"ANKRD46",6.53671649094885e-08,-0.37118866817981,0.062,0.408,0.000686224497219811,"0"
"SYNE4",6.65326020020759e-08,-0.395099723324875,0.012,0.313,0.000698459255817793,"0"
"COPB2",6.70151662079782e-08,-0.324102553913424,0.58,0.939,0.000703525214851355,"0"
"SDHAF3",6.72494184176007e-08,-0.417597642145759,0.086,0.425,0.000705984394547973,"0"
"DYNC1LI2",6.82337947558075e-08,-0.348765874847539,0.272,0.755,0.000716318377346468,"0"
"PLEKHA6",6.84635953111869e-08,-0.317772301253299,0,0.286,0.00071873082357684,"0"
"SNHG5",6.87305581010012e-08,0.255575877414359,0.827,0.891,0.000721533398944311,"0"
"HSPB8",6.94096854928503e-08,-0.669786425055937,0.074,0.374,0.000728662878303943,"0"
"NOL3",7.1316112352684e-08,-0.328851043089948,0.049,0.371,0.000748676547478476,"0"
"ENTPD1",7.1765321598585e-08,0.645738580127457,0.469,0.224,0.000753392346141946,"0"
"ZBTB33",7.1894078027264e-08,-0.345130177845758,0.025,0.33,0.000754744031130217,"0"
"PTMS",7.19052931728375e-08,-0.321467568304744,0.21,0.609,0.000754861767728448,"0"
"GLS",7.27079975756908e-08,0.404812471402025,0.84,0.67,0.000763288558549602,"0"
"LOC110384692",7.50229711162515e-08,-0.582200128859305,0.123,0.452,0.000787591150778408,"0"
"ATXN2",7.53300070620347e-08,-0.39963831750749,0.321,0.68,0.00079081441413724,"0"
"LGALS1",7.73727300656585e-08,0.398628853395457,0.79,0.721,0.000812258920229283,"0"
"BCAS1",7.75707350665481e-08,-0.392332015470678,0.012,0.31,0.000814337576728622,"0"
"SPIN1",7.86786952545166e-08,-0.360469619010018,0.247,0.663,0.000825968942781915,"0"
"CLCN3",7.92063146612675e-08,-0.299950085078309,0.247,0.663,0.000831507891313987,"0"
"TNPO2",8.03022672619331e-08,-0.275069201929758,0.333,0.748,0.000843013201715774,"0"
"EEF1AKMT1",8.03509888857542e-08,-0.393298192184192,0.049,0.378,0.000843524681322648,"0"
"MBOAT7",8.13747637130157e-08,-0.276470066984148,0.111,0.5,0.000854272269459239,"0"
"CDR2L",8.17351035072079e-08,-0.428183651053844,0.025,0.327,0.000858055116618668,"0"
"RIDA",8.26904468985028e-08,-0.480733883095189,0.111,0.48,0.000868084311540482,"0"
"TM4SF1-AS1",8.27658288945967e-08,-0.370683256481113,0.025,0.33,0.000868875671735476,"0"
"VAT1",8.29794812645541e-08,-0.438847505741015,0.198,0.561,0.000871118594315289,"0"
"CCT6P3",8.4031040696753e-08,-0.401868924705698,0.136,0.483,0.000882157865234513,"0"
"ZNF250",8.48428900036398e-08,-0.387946221297725,0.025,0.33,0.000890680659258211,"0"
"CDH3",8.48428900036398e-08,-0.397812215673961,0.025,0.33,0.000890680659258211,"0"
"ZNF263",8.48428900036398e-08,-0.409008522651375,0.025,0.33,0.000890680659258211,"0"
"PDE4B",8.4970482484382e-08,0.532539600633675,0.605,0.391,0.000892020125121043,"0"
"HOXB3",8.5427482853626e-08,-0.340548861155079,0,0.282,0.000896817714997366,"0"
"C12orf75",8.55606108704001e-08,0.534852198045482,0.333,0.102,0.00089821529291746,"0"
"C11orf52",8.62131457225928e-08,-0.478202664313036,0.012,0.299,0.000905065603795779,"0"
"ARHGEF5",8.66304178524988e-08,-0.365141266102252,0.037,0.354,0.000909446126615532,"0"
"PNPLA4",8.66488466963522e-08,-0.362168618783139,0.086,0.439,0.000909639592618306,"0"
"DNPEP",8.74372976742215e-08,-0.372218120491228,0.136,0.531,0.000917916750983977,"0"
"ERV3-1-ZNF117",8.78905072827382e-08,-0.284583182881565,0.074,0.432,0.000922674545454185,"0"
"QPRT",8.89106906770702e-08,-0.406136075430044,0.074,0.401,0.000933384430727883,"0"
"NIPSNAP2",8.92042613466338e-08,-0.370528957714279,0.235,0.643,0.000936466335616961,"0"
"BCL9",9.01111877529023e-08,-0.340893523440805,0.037,0.344,0.000945987249029968,"0"
"NAXE",9.07843793832069e-08,-0.377429637754176,0.321,0.724,0.000953054414764906,"0"
"RANBP2",9.1362381217995e-08,0.413916066344023,0.778,0.772,0.000959122278026511,"0"
"ATMIN",9.17111409621701e-08,-0.295911236548802,0.099,0.469,0.000962783557820862,"0"
"DDX59",9.31179270337623e-08,-0.397672523694291,0.173,0.544,0.000977551998000436,"0"
"ELMOD2",9.38488729696646e-08,-0.427967708061277,0.099,0.432,0.000985225468435539,"0"
"ACY1",9.45423473907748e-08,-0.465858346195497,0.049,0.361,0.000992505562908354,"0"
"COG6",9.47022918987358e-08,-0.396087921513937,0.037,0.347,0.000994184660352928,"0"
"PLOD2",9.51038673355702e-08,-0.483137218031605,0.074,0.384,0.000998400399288816,"0"
"ARHGEF10",9.66455101456584e-08,-0.382435861669266,0.062,0.395,0.00101458456550912,"0"
"GOLGA5",9.80066634786946e-08,-0.419210210115419,0.111,0.463,0.00102887395319934,"0"
"ESRP2",9.91480495921178e-08,-0.385142123353795,0.049,0.361,0.00104085622461805,"0"
"TMEM256",1.00049021255616e-07,-0.352411240116727,0.185,0.588,0.00105031462514145,"0"
"LYZ",1.00072459287189e-07,1.01745571417074,0.395,0.173,0.00105056067759691,"0"
"HMGCR",1.01444228785523e-07,-0.410171710256907,0.148,0.497,0.00106496151379042,"0"
"AP3S2",1.01864283463132e-07,-0.434265487538615,0.148,0.486,0.00106937124779596,"0"
"ERLIN2",1.03694983113371e-07,-0.464614035825414,0.136,0.49,0.00108858993272417,"0"
"DDX1",1.05034836731187e-07,-0.319724768936026,0.481,0.864,0.001102655716004,"0"
"ZNF562",1.05618420674869e-07,-0.375014380804855,0.099,0.452,0.00110878218024478,"0"
"PPME1",1.06231967468871e-07,-0.383436071145179,0.235,0.639,0.00111522319448821,"0"
"PEX11A",1.06398642539948e-07,-0.469254325160023,0.062,0.381,0.00111697294938437,"0"
"MAPT",1.06480062410235e-07,-0.372817255904788,0,0.279,0.00111782769518265,"0"
"FAM3B",1.06480062410235e-07,-0.522681678994608,0,0.279,0.00111782769518265,"0"
"HOPX",1.07029850508615e-07,0.594451969485594,0.235,0.051,0.00112359937063944,"0"
"CPB1",1.07318804541816e-07,-0.675408258035989,0.025,0.316,0.00112663281007999,"0"
"PRICKLE2",1.0823562676597e-07,-0.428121093733184,0.012,0.296,0.00113625760978915,"0"
"SERPINB1",1.08824570091534e-07,0.567327934937089,0.605,0.415,0.00114244033682092,"0"
"MPZL2",1.08895345712576e-07,-0.466062242579622,0.037,0.337,0.00114318333929063,"0"
"MIPOL1",1.09165434592746e-07,-0.405316397459548,0.012,0.296,0.00114601873235465,"0"
"IFT81",1.0948440391023e-07,-0.399712826265281,0.025,0.33,0.00114936727224959,"0"
"ARHGAP12",1.10127481403076e-07,-0.384174396300301,0.198,0.558,0.00115611829976949,"0"
"DCAF10",1.11124688234202e-07,-0.382684094398055,0.16,0.531,0.00116658697708265,"0"
"MRPS24",1.11941437892347e-07,-0.371137156622903,0.383,0.81,0.00117516121499386,"0"
"QSOX1",1.12054507070173e-07,-0.313330785777017,0.123,0.49,0.00117634821522268,"0"
"GOLM2",1.12213305072178e-07,-0.36601543696832,0.383,0.745,0.00117801527664772,"0"
"NPNT",1.13489240406011e-07,-0.442181322695308,0.049,0.371,0.00119141004578231,"0"
"CTSF",1.13800286026215e-07,-0.39842582613785,0.025,0.313,0.00119467540270321,"0"
"YIPF3",1.14084495559243e-07,-0.393234652553069,0.37,0.752,0.00119765903438094,"0"
"FGFR1",1.14543070492226e-07,-0.401310355780607,0.272,0.67,0.00120247315402739,"0"
"RPS23P8",1.1468401334486e-07,0.300379620220448,0.765,0.531,0.00120395277209434,"0"
"PTTG1",1.14871116878246e-07,0.626181705306272,0.543,0.316,0.00120591698498783,"0"
"TUBB3",1.16703814680587e-07,-0.379382540087661,0.037,0.333,0.00122515664651681,"0"
"NFKB1",1.17690680045371e-07,0.566783248112188,0.605,0.395,0.0012355167591163,"0"
"LTBR",1.17869153760855e-07,-0.337194956191961,0.136,0.517,0.00123739037618146,"0"
"NIBAN1",1.18922168177394e-07,0.445161338787166,0.519,0.252,0.00124844492152628,"0"
"FAM110B",1.19438523955213e-07,-0.440576197581594,0.012,0.303,0.00125386562448182,"0"
"TCL1A",1.19965080445748e-07,0.618009439241377,0.173,0.024,0.00125939341451946,"0"
"POLD2",1.20856646151826e-07,-0.387349964618757,0.284,0.677,0.00126875307130187,"0"
"TRUB1",1.21539644911882e-07,-0.389192879233639,0.049,0.364,0.00127592319228493,"0"
"CLEC4A",1.2358597514985e-07,0.657308447865524,0.259,0.065,0.00129740556712313,"0"
"ADGRG6",1.2367095070535e-07,-0.341913733285785,0.062,0.384,0.00129829764050477,"0"
"APTR",1.24078769600025e-07,-0.403207978056244,0.086,0.432,0.00130257892326107,"0"
"FAM98A",1.25990884863716e-07,-0.395578716208818,0.173,0.541,0.00132265230929929,"0"
