"gene","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster"
"ODC1",1.34795138814919e-10,-0.578979760339373,0.039,0.576,1.41507936727902e-06,"2"
"STK17B",1.37736404741828e-10,-0.595033895343887,0.255,0.778,1.44595677697971e-06,"2"
"SUMF2",1.43232034061305e-10,0.279314634814419,0.961,0.934,1.50364989357558e-06,"2"
"UBE2L6",1.80359885259855e-10,0.688526075679962,0.765,0.535,1.89341807545795e-06,"2"
"CALD1",1.8646433656577e-10,-0.811991711407785,0.078,0.588,1.95750260526746e-06,"2"
"GOLGB1",1.95713758788805e-10,0.250360023600819,0.961,0.971,2.05460303976488e-06,"2"
"SRPRB",2.03455795131915e-10,0.288859988076066,0.902,0.889,2.13587893729484e-06,"2"
"SLIRP",2.08827734924635e-10,0.273388045286507,0.961,0.926,2.19227356123882e-06,"2"
"INTS4",2.41587303915505e-10,0.739941959570197,0.647,0.267,2.53618351650497e-06,"2"
"PSMD14",2.4655188603375e-10,-0.49903203965864,0.529,0.86,2.5883016995823e-06,"2"
"MUC1",2.54486352211865e-10,0.414081310756447,1,0.831,2.67159772552015e-06,"2"
"KRT8",2.64831478768173e-10,0.263890626560742,0.98,0.934,2.78020086410828e-06,"2"
"EIF5",2.97718851402855e-10,0.291253095526595,0.98,0.934,3.12545250202717e-06,"2"
"FIBP",3.05623892434271e-10,-0.601032365325553,0.157,0.712,3.20843962277497e-06,"2"
"KIAA1217",3.07906019535321e-10,0.30460004343547,0.961,0.872,3.2323973930818e-06,"2"
"PLAAT4",3.15827236081414e-10,0.701667281180898,0.745,0.436,3.31555432438268e-06,"2"
"B4GALT5",3.21234044298729e-10,-0.488514335539298,0.137,0.65,3.37231499704806e-06,"2"
"SEMA3C",3.81412521936282e-10,0.569218639744124,0.863,0.461,4.00406865528709e-06,"2"
"SHMT2",3.85196136656951e-10,-0.588823671181567,0.157,0.675,4.04378904262467e-06,"2"
"PAPOLA",3.91130012018159e-10,0.386422815061777,0.941,0.868,4.10608286616663e-06,"2"
"WWP1",4.19686583348947e-10,0.541266802378356,0.902,0.7,4.40586975199724e-06,"2"
"CDC73",4.56729576195396e-10,-0.586522549463485,0.176,0.7,4.79474709089926e-06,"2"
"HSPB1",4.62592454518347e-10,0.319294233897589,0.941,0.914,4.8562955875336e-06,"2"
"CTSC",4.79460881231939e-10,-0.711580978964956,0,0.494,5.0333803311729e-06,"2"
"EFR3A",4.95798646095801e-10,-0.549031430619556,0.118,0.683,5.20489418671371e-06,"2"
"RERG",5.45805524460055e-10,0.630405063215393,0.706,0.346,5.72986639578165e-06,"2"
"ATRAID",5.96375901245583e-10,0.325464796297808,0.922,0.864,6.26075421127613e-06,"2"
"PLEKHA5",6.13227487003823e-10,-0.712146652982862,0.255,0.72,6.43766215856613e-06,"2"
"MAL2",6.63763882365606e-10,-0.571674093115915,0.333,0.848,6.96819323707413e-06,"2"
"SLC39A11",6.71988115980038e-10,0.376303748497759,0.824,0.79,7.05453124155844e-06,"2"
"RO60",6.80583018499842e-10,-0.529192430642323,0.373,0.922,7.14476052821134e-06,"2"
"MTSS1",6.87527313551757e-10,-0.616543818232345,0.059,0.572,7.21766173766634e-06,"2"
"DMAC1",7.20593529633195e-10,-0.566465734831123,0.157,0.695,7.56479087408928e-06,"2"
"SNU13",7.56841552169636e-10,0.274150885892629,0.902,0.934,7.94532261467684e-06,"2"
"RCC2",7.63343717644759e-10,-0.526277417361817,0.137,0.671,8.01358234783468e-06,"2"
"TM9SF2",8.29154889732088e-10,0.333294748765171,0.941,0.893,8.70446803240746e-06,"2"
"LAD1",8.72454306297159e-10,-0.593677554044336,0.039,0.547,9.15902530750758e-06,"2"
"FAM214A",8.84836098389226e-10,0.388017116644582,0.882,0.807,9.2890093608901e-06,"2"
"PWWP3A",8.90393312656846e-10,-0.560629650342992,0.216,0.745,9.34734899627156e-06,"2"
"GUK1",9.15491533303156e-10,-0.533129580862576,0.412,0.951,9.61083011661653e-06,"2"
"RAB21",9.18783401185636e-10,0.32741529493827,0.922,0.877,9.6453881456468e-06,"2"
"ASS1",9.34726925759527e-10,-0.710252816046306,0.02,0.523,9.81276326662351e-06,"2"
"PLIN5",9.67662738721465e-10,0.49202544971979,0.471,0.119,1.01585234310979e-05,"2"
"DUXAP10",9.82561816655308e-10,-0.61248706894994,0,0.481,1.03149339512474e-05,"2"
"CXXC5",1.00661821781406e-09,0.569091392311274,0.804,0.49,1.0567478050612e-05,"2"
"CSTA",1.0177570376568e-09,0.596406786835657,0.725,0.387,1.0684413381321e-05,"2"
"GOLGA8A",1.09844241307383e-09,0.550259445272506,0.824,0.543,1.15314484524491e-05,"2"
"FOSL2",1.14795234925146e-09,0.497948062288887,0.863,0.588,1.20512037624418e-05,"2"
"CASC3",1.16562248515723e-09,-0.575902377649788,0.353,0.823,1.22367048491806e-05,"2"
"TLE1",1.17060941820889e-09,-0.550592758761317,0.039,0.556,1.2289057672357e-05,"2"
"PNPO",1.23389981845674e-09,0.471654919302194,0.765,0.584,1.29534802941589e-05,"2"
"RND3",1.24549523538881e-09,-0.774167968637149,0.078,0.56,1.30752089811117e-05,"2"
"CHD2",1.3008608553596e-09,0.300075612453551,0.882,0.926,1.36564372595651e-05,"2"
"CUTA",1.41693306276547e-09,0.272239622622765,0.922,0.947,1.48749632929119e-05,"2"
"ADSS2",1.44917263386277e-09,-0.511942296228752,0.118,0.638,1.52134143102913e-05,"2"
"SDCCAG8",1.52020024353531e-09,-0.590044314940806,0.275,0.757,1.59590621566337e-05,"2"
"FOXO3",1.57032755519086e-09,-0.505859432257163,0.314,0.864,1.64852986743936e-05,"2"
"KIAA1841",1.57893819500113e-09,-0.577489535301755,0.078,0.564,1.65756931711219e-05,"2"
"SEL1L",1.61924600942086e-09,0.468841736305449,0.863,0.667,1.69988446069001e-05,"2"
"PDP1",1.63081215127886e-09,-0.547327342312021,0.118,0.658,1.71202659641255e-05,"2"
"SLC40A1",1.70189436153091e-09,-0.744193194233289,0.02,0.494,1.78664870073515e-05,"2"
"COMMD6",1.70941939079452e-09,0.251308405594298,0.922,0.93,1.79454847645609e-05,"2"
"TMEM123",1.8249140084591e-09,-0.498595961288175,0.373,0.893,1.91579472608036e-05,"2"
"SAR1B",1.89798661237168e-09,0.384299815335939,0.902,0.782,1.99250634566779e-05,"2"
"ASH2L",1.92909879227148e-09,0.636593658683874,0.706,0.35,2.0251679121266e-05,"2"
"MGST1",2.02049390056825e-09,0.291701055146251,0.941,0.905,2.12111449681655e-05,"2"
"PSMA6",2.07169235356443e-09,0.28453314872485,0.941,0.914,2.17486263277193e-05,"2"
"CD2AP",2.10742444552107e-09,-0.480430730610016,0.353,0.84,2.21237418290802e-05,"2"
"IGHG3",2.11973920648396e-09,0.462175319625862,0.294,0.041,2.22530221896686e-05,"2"
"DDAH1",2.1263408027108e-09,-0.63003605807008,0.118,0.63,2.2322325746858e-05,"2"
"TAB2",2.17939478042117e-09,-0.520847215078426,0.255,0.757,2.28792864048615e-05,"2"
"RDX",2.22204171055252e-09,-0.563154252939323,0.314,0.778,2.33269938773803e-05,"2"
"DEGS2",2.38657938661043e-09,0.68480879597439,0.627,0.288,2.50543104006363e-05,"2"
"ADGRG6",2.50413491684422e-09,-0.601804040347468,0,0.465,2.62884083570306e-05,"2"
"PTPRC",2.50413491684422e-09,-0.638411937674274,0,0.465,2.62884083570306e-05,"2"
"STOML2",2.54304921089817e-09,-0.550031989754632,0.255,0.765,2.6696930616009e-05,"2"
"MZB1",2.66226571927594e-09,0.642558435056269,0.529,0.173,2.79484655209588e-05,"2"
"CPEB4",2.67119398383403e-09,0.490895236957354,0.882,0.626,2.80421944422897e-05,"2"
"SPCS2",2.80127945782875e-09,0.258812084002038,0.941,0.951,2.94078317482862e-05,"2"
"BRD3",2.90061070787999e-09,-0.627332005165652,0.098,0.568,3.04506112113242e-05,"2"
"STX7",3.24283554181802e-09,-0.5334467610959,0.059,0.568,3.40432875180056e-05,"2"
"ANXA1",3.38985193024117e-09,-0.906521114069921,0.078,0.531,3.55866655636718e-05,"2"
"CPT1A",3.99680618400297e-09,-0.470135515373434,0.059,0.543,4.19584713196632e-05,"2"
"TMCO1",4.00756074745506e-09,0.269366001955301,0.98,0.947,4.20713727267832e-05,"2"
"NME1",4.01477540102292e-09,0.302370038721059,0.922,0.877,4.21471121599386e-05,"2"
"CPSF7",4.57748913434599e-09,-0.498414270215483,0.098,0.556,4.80544809323642e-05,"2"
"PSMC6",5.10260129779705e-09,0.299538843360993,0.902,0.901,5.35671084242734e-05,"2"
"COX16",5.36781649115382e-09,0.302385268685156,0.902,0.893,5.63513375241328e-05,"2"
"FOS",5.53665299330428e-09,0.408643563228373,0.922,0.84,5.81237831237083e-05,"2"
"SFT2D2",5.56593611683e-09,-0.515295578354968,0.196,0.658,5.84311973544813e-05,"2"
"RAB29",5.57630237168036e-09,-0.579584804842602,0.02,0.473,5.85400222979004e-05,"2"
"CEBPB",5.58725420019028e-09,-0.419048912509638,0.098,0.58,5.86549945935976e-05,"2"
"MAST4",5.61945885648867e-09,0.597513755770563,0.627,0.296,5.8993079075418e-05,"2"
"CTSF",5.62281740637793e-09,0.532103687649903,0.608,0.251,5.90283371321555e-05,"2"
"TSTD1",5.75414979810000e-09,0.321445513225153,0.922,0.877,6.04070645804538e-05,"2"
"LAMB2",5.78769316104546e-09,0.660789102022541,0.667,0.354,6.07592028046552e-05,"2"
"FRMD6",5.82304472260983e-09,0.626503638689065,0.686,0.35,6.1130323497958e-05,"2"
"CEP170P1",6.30412775781168e-09,-0.561631076650834,0.078,0.588,6.6180733201507e-05,"2"
"WDR75",6.38005082600866e-09,-0.537509460431571,0.059,0.535,6.69777735714389e-05,"2"
"MRPS9",6.38005082600866e-09,-0.63966195059414,0.059,0.535,6.69777735714389e-05,"2"
"S100A8",6.6414915863993e-09,-0.818725515889191,0.02,0.465,6.97223786740199e-05,"2"
"PROM1",6.66873511336747e-09,-0.635405281076724,0.039,0.519,7.00083812201317e-05,"2"
"HLA-C",6.71846641475371e-09,0.304615330034334,0.98,0.914,7.05304604220844e-05,"2"
"RBMS1",6.86404901373247e-09,-0.616622173568772,0.02,0.486,7.20587865461634e-05,"2"
"SLC12A2",7.21044836060567e-09,0.369219991447644,0.941,0.823,7.56952868896383e-05,"2"
"NEIL2",7.3188749265092e-09,-0.615494739294243,0.059,0.523,7.68335489784936e-05,"2"
"MDK",7.47504640358033e-09,-0.624701289760524,0.235,0.77,7.84730371447863e-05,"2"
"CAPG",7.81844141911763e-09,0.569157514731484,0.804,0.519,8.20779980178969e-05,"2"
"GAB2",7.84884717823170e-09,0.50378224441627,0.431,0.119,8.23971976770763e-05,"2"
"ADD3",7.88879495599027e-09,-0.638263366364743,0.02,0.481,8.28165694479858e-05,"2"
"ATF7IP",8.01536299316385e-09,-0.483932452967061,0.255,0.774,8.41452807022341e-05,"2"
"GOLGA4",8.14389867616376e-09,0.277545281941314,0.941,0.942,8.54946483023672e-05,"2"
"ATP6V1H",8.50535552730752e-09,-0.577344046615248,0.196,0.761,8.92892223256744e-05,"2"
"MKNK2",9.04948126904194e-09,0.4033646031727,0.863,0.798,9.50014543624023e-05,"2"
"PDXDC2P-NPIPB14P",9.97165664641815e-09,0.528563039332829,0.706,0.346,0.000104682451474098,"2"
"MRPL15",1.00284410707739e-08,-0.52078616147223,0.196,0.737,0.000105278574360984,"2"
"MRPL21",1.04621577535318e-08,-0.56566382564474,0.216,0.728,0.000109831732096577,"2"
"DESI2",1.0730617373093e-08,-0.54543740195236,0.039,0.498,0.00011265002118273,"2"
"C2",1.09988231062938e-08,0.611676513320957,0.451,0.128,0.000115465644969873,"2"
"NDUFS1",1.1033953910411e-08,-0.503842852541351,0.196,0.708,0.000115834448151494,"2"
"GNPAT",1.15246190638518e-08,-0.500726525072084,0.098,0.597,0.000120985450932316,"2"
"FLAD1",1.16682424444218e-08,-0.550191760441811,0.216,0.728,0.00012249320918154,"2"
"MAP4K4",1.1742147907384e-08,-0.533825460543288,0.059,0.535,0.000123269068731717,"2"
"APOBEC3C",1.1777180069238e-08,0.550805807099175,0.569,0.198,0.000123636836366861,"2"
"C19orf48",1.1990349919032e-08,-0.570845715576766,0.118,0.593,0.000125874693449998,"2"
"CDK6",1.21678795550985e-08,-0.585837563482181,0,0.436,0.000127738399569424,"2"
"ELF5",1.21678795550985e-08,-0.683154672374579,0,0.436,0.000127738399569424,"2"
"KLHL24",1.2320913725935e-08,-0.520913078641402,0.216,0.728,0.000129344952294866,"2"
"C8orf33",1.2349366029405e-08,-0.514167776400195,0.294,0.728,0.000129643644576693,"2"
"TOMM7",1.24910265825734e-08,0.258607483826455,0.961,0.942,0.000131130797063856,"2"
"MPHOSPH6",1.25948533102939e-08,-0.586671865809725,0.196,0.671,0.000132220770051466,"2"
"ABAT",1.33511303436798e-08,0.615526035272819,0.529,0.198,0.00014016016634795,"2"
"SSR3",1.44242691344576e-08,0.290062338947174,0.941,0.955,0.000151425977373536,"2"
"EIF3K",1.46035521214895e-08,0.328797871275909,0.922,0.897,0.000153308090171397,"2"
"RAP1A",1.46361210086255e-08,-0.514200779245465,0.059,0.535,0.000153649998348551,"2"
"PYURF",1.46937227287458e-08,-0.571577159951693,0.157,0.593,0.000154254701206374,"2"
"PDCL3",1.48433927908157e-08,-0.521043678259193,0.196,0.724,0.000155825937517983,"2"
"ZSWIM6",1.57016115988299e-08,0.623912063329194,0.647,0.337,0.000164835518564517,"2"
"S100A6",1.68111502668466e-08,0.276669472481953,0.98,0.914,0.000176483455501356,"2"
"DHCR7",1.6917020767469e-08,-0.582514832173435,0.157,0.621,0.000177594884016889,"2"
"ZFP36",1.70313807176491e-08,0.448034451260217,0.882,0.724,0.00017879543477388,"2"
"LGALSL",1.77200717802747e-08,-0.620517186206424,0.039,0.494,0.000186025313549323,"2"
"LARP4B",1.80570875254523e-08,0.321309660343527,0.804,0.848,0.000189563304842198,"2"
"PNRC1",1.81743789576373e-08,-0.567563748843322,0.294,0.737,0.000190794630297276,"2"
"TFAP2B",1.88721703529986e-08,-0.619572264055131,0,0.428,0.000198120044365779,"2"
"AGR2",2.00415423847686e-08,0.475153576514346,0.843,0.65,0.000210396111955301,"2"
"DPYSL2",2.10617987027221e-08,-0.717652522280478,0.02,0.449,0.000221106762781177,"2"
"PHPT1",2.11981755781594e-08,-0.490290523206793,0.333,0.856,0.000222538447219517,"2"
"RPS17P16",2.24535322869406e-08,-0.396970164128455,0.039,0.477,0.000235717181948302,"2"
"PPP2R1A",2.25784046023168e-08,-0.483754116761183,0.314,0.86,0.000237028091515121,"2"
"NFKBIA",2.25803679882173e-08,0.307922660877327,0.863,0.856,0.000237048703140305,"2"
"PHF20L1",2.40749781786144e-08,-0.463234526380516,0.333,0.852,0.000252739120919094,"2"
"ATP5PD",2.410400930856e-08,0.269103644526544,0.941,0.918,0.000253043889721263,"2"
"HNRNPUL1",2.42603505220221e-08,-0.347699141584772,0.294,0.802,0.000254685159780188,"2"
"DENND1B",2.44653242993292e-08,-0.467882459976214,0.157,0.638,0.000256836974494358,"2"
"MAPT",2.48659075450553e-08,0.537255845771363,0.549,0.222,0.000261042297407991,"2"
"HSPA9",2.5809613832014e-08,0.259068408804968,0.961,0.951,0.000270949326008483,"2"
"SYT1",2.64871407248945e-08,0.648070946996983,0.431,0.128,0.000278062003329943,"2"
"S100A9",2.66703369378721e-08,-0.733503962634584,0.02,0.44,0.000279985197173781,"2"
"KDM7A",2.77505767171649e-08,-0.495732629636336,0.059,0.51,0.000291325554376797,"2"
"IGHG2",2.79320890590271e-08,0.488069623408772,0.275,0.045,0.000293231070941667,"2"
"LGALS1",2.79668614571796e-08,0.415097338228219,0.882,0.687,0.000293596111577471,"2"
"IFRD1",2.80906665885124e-08,0.388294791022455,0.863,0.819,0.000294895817846203,"2"
"FAM133B",2.88129159433054e-08,0.305494143848478,0.863,0.922,0.00030247799157282,"2"
"EMC2",2.93378644778968e-08,-0.555793713688284,0.235,0.798,0.000307988901288961,"2"
"NDUFAF4",3.05318202257841e-08,-0.540923141890292,0.157,0.646,0.000320523048730282,"2"
"IFNGR1",3.16187834835851e-08,-0.493636989105283,0.392,0.835,0.000331933989010676,"2"
"MIDEAS",3.29006927655695e-08,0.377228180963129,0.843,0.794,0.000345391472652949,"2"
"EIF3I",3.33330693507375e-08,0.290506700732398,0.882,0.905,0.000349930562044042,"2"
"GSDMB",3.35475534136795e-08,-0.65253732078231,0.118,0.58,0.000352182215736808,"2"
"NUP54",3.46917200285447e-08,-0.526338841117043,0.157,0.671,0.000364193676859663,"2"
"SNX3",3.5008532966335e-08,-0.493018492263291,0.373,0.893,0.000367519579080585,"2"
"FNBP1L",3.58686255878369e-08,-0.447007994080015,0.392,0.819,0.000376548831421112,"2"
"XIST",3.60744643872864e-08,0.333688072110849,0.961,0.86,0.000378709727137732,"2"
"KDM2A",3.62026727140631e-08,0.440280848932227,0.863,0.782,0.000380055658152234,"2"
"SKIL",4.27079273240558e-08,0.304051031958599,0.922,0.942,0.000448347821047938,"2"
"FGFR1",4.34014989288231e-08,0.507447533374676,0.824,0.638,0.000455628935754785,"2"
"SYAP1",4.49613653079427e-08,0.259607386131483,0.941,0.914,0.000472004413002782,"2"
"C3orf14",4.73239141693063e-08,0.458825106143094,0.804,0.683,0.000496806450949377,"2"
"CCNG2",4.77790363845277e-08,-0.457810339818769,0.157,0.638,0.000501584323964771,"2"
"LETM2",4.9342881944787e-08,0.52754622734321,0.333,0.074,0.000518001574656374,"2"
"LYPLA1",5.06154883034325e-08,-0.478991149490011,0.314,0.823,0.000531361396209434,"2"
"FRMD8",5.30822098309152e-08,-0.523558654480013,0.157,0.671,0.000557257038804948,"2"
"GLB1",5.38960109532221e-08,-0.535104113074081,0.118,0.556,0.000565800322986925,"2"
"MMADHC",5.39556751518772e-08,-0.507563213412157,0.373,0.881,0.000566426677744407,"2"
"KATNA1",5.7743984154789e-08,-0.494858834950591,0.137,0.597,0.000606196345656975,"2"
"TCERG1",5.80473048345875e-08,0.307509149112648,0.882,0.868,0.0006093806061535,"2"
"CYC1",5.84133985115434e-08,-0.497875572809591,0.314,0.798,0.000613223857574183,"2"
"TMEM147",5.92507523014619e-08,0.447121657829335,0.824,0.77,0.000622014397660747,"2"
"TUBA1A",5.94250423437969e-08,0.398832662534266,0.902,0.786,0.000623844094525179,"2"
"RBM4",6.03039916388894e-08,0.267163117613999,0.922,0.934,0.000633071304225061,"2"
"RHOB",6.11386630536637e-08,0.312300845217074,0.922,0.881,0.000641833684737361,"2"
"AHCTF1",6.22627625825978e-08,-0.390137578882285,0.235,0.811,0.000653634481592111,"2"
"PAK1",6.38353438063104e-08,0.488290301942321,0.784,0.514,0.000670143439278647,"2"
"MLPH",6.40437798868776e-08,0.372087680389692,0.902,0.765,0.000672331601252441,"2"
"DLG5",6.42042367697725e-08,0.6193546091381,0.667,0.44,0.000674016077609072,"2"
"HDAC2",6.54700809169402e-08,-0.453929961870848,0.412,0.872,0.000687304909466039,"2"
"FAM136A",6.7246525339501e-08,-0.526719501144062,0.216,0.761,0.000705954023014082,"2"
"MRPL13",6.75550225461551e-08,-0.484925884936361,0.412,0.901,0.000709192626689536,"2"
"RASGEF1B",6.77298070850958e-08,-0.572537120417933,0.157,0.568,0.000711027514779336,"2"
"PALMD",6.81308627581867e-08,-0.572330471700937,0,0.403,0.000715237797235444,"2"
"TFF3",7.00393131805384e-08,0.558385730880688,0.765,0.51,0.000735272709769292,"2"
"N4BP2L2",7.08881285525386e-08,0.297593667040921,0.922,0.934,0.00074418357354455,"2"
"SELENOS",7.50975419201602e-08,0.282636977796822,0.961,0.881,0.000788373995077841,"2"
"C12orf57",8.03462281467942e-08,0.301203422661075,0.863,0.86,0.000843474703085046,"2"
"PSIP1",8.16499311428125e-08,-0.451476505579304,0.255,0.708,0.000857160977137246,"2"
"NSL1",8.27895498486517e-08,-0.449526503322459,0.059,0.523,0.000869124694311145,"2"
"CRIM1",8.6098356293221e-08,0.437975726798269,0.765,0.564,0.000903860544366234,"2"
"LTV1",8.71660358273099e-08,-0.498585777361768,0.275,0.7,0.000915069044115099,"2"
"GMNN",9.43156118667357e-08,-0.535994057890333,0.157,0.605,0.000990125293376991,"2"
"PDE4B",9.46815588620421e-08,-0.587233248989836,0.039,0.465,0.000993967004933718,"2"
"MTR",9.97235733456493e-08,-0.436748145202646,0.118,0.584,0.00104689807298263,"2"
"GPRC5B",1.00107228961712e-07,-0.684100080559318,0.078,0.506,0.00105092568964006,"2"
"RPA2",1.00402518691638e-07,-0.515114439070404,0.157,0.601,0.00105402564122482,"2"
"LAP3",1.00524731408101e-07,-0.473181737506673,0.294,0.753,0.00105530863032225,"2"
"EI24",1.04451945609799e-07,-0.476931840197201,0.196,0.658,0.00109653652501167,"2"
"ERH",1.04508085559963e-07,0.255353792916849,0.902,0.893,0.0010971258822085,"2"
"HENMT1",1.05683641972251e-07,-0.618952888044907,0.02,0.436,0.00110946687342469,"2"
"TNFAIP2",1.06697413340096e-07,0.564033950158726,0.745,0.523,0.00112010944524432,"2"
"NUP43",1.08520735188203e-07,-0.431539663951764,0.157,0.683,0.00113925067800576,"2"
"RPL13P12",1.09102636346866e-07,-0.347329061614344,0.412,0.848,0.0011453594763694,"2"
"CNPPD1",1.14624491253036e-07,-0.498886565575109,0.137,0.539,0.00120332790917437,"2"
"MAP2K3",1.17148199895112e-07,-0.506636382824488,0.176,0.642,0.00122982180249889,"2"
"TUFT1",1.21084303982583e-07,0.377661641883046,0.784,0.724,0.00127114302320915,"2"
"NUDCD1",1.21621576446589e-07,-0.498715878562507,0.059,0.498,0.00127678330953629,"2"
"SORBS2",1.23802123975983e-07,-0.59004229060175,0.157,0.58,0.00129967469749987,"2"
"RBM4B",1.23949035827126e-07,0.611365794327346,0.667,0.42,0.00130121697811317,"2"
"TTLL4",1.26778614644651e-07,-0.555787774581033,0.059,0.49,0.00133092189653954,"2"
"RHOH",1.28960873040221e-07,-0.475253470054324,0.059,0.469,0.00135383124517624,"2"
"ATP5MC1",1.30990717719499e-07,0.283389687711113,0.922,0.848,0.0013751405546193,"2"
"NUP62",1.31271160279278e-07,-0.42846148007002,0.196,0.638,0.00137808464061186,"2"
"CCDC28A",1.34649875025749e-07,-0.496207011240256,0.078,0.506,0.00141355438802032,"2"
"SLFN5",1.45632134452886e-07,-0.506774050098627,0.02,0.428,0.0015288461474864,"2"
"UFM1",1.46122830945591e-07,0.282895063598086,0.922,0.885,0.00153399747926682,"2"
"RCOR3",1.53427133110253e-07,-0.475515567278784,0.196,0.667,0.00161067804339143,"2"
"PUF60",1.548602340052e-07,-0.4250065321329,0.294,0.802,0.00162572273658659,"2"
"EXOSC4",1.58819239967234e-07,-0.548837983104623,0.118,0.539,0.00166728438117603,"2"
"NUP133",1.59117350198717e-07,-0.507262205735974,0.098,0.527,0.00167041394238613,"2"
"C1orf35",1.59270961001726e-07,-0.430010990347445,0.098,0.568,0.00167202654859612,"2"
"SELENOK",1.61987045473798e-07,0.295276642161269,0.961,0.889,0.00170054000338393,"2"
"PEX3",1.65736855714392e-07,-0.53521386842065,0.118,0.547,0.00173990551128968,"2"
"KMO",1.70692624990688e-07,-0.579590707828788,0.02,0.424,0.00179193117715225,"2"
"RHOQ",1.72355597949524e-07,-0.50790878593261,0.137,0.593,0.0018093890672741,"2"
"DCUN1D5",1.76333312140601e-07,-0.366697811080033,0.137,0.617,0.00185114711085203,"2"
"PHGDH",1.76980667647805e-07,-0.554094255102614,0.137,0.56,0.00185794304896666,"2"
"ELL2",1.85489145414928e-07,0.504482876302296,0.686,0.572,0.00194726504856591,"2"
"CHD7",1.90463229535988e-07,-0.484059280128604,0.235,0.733,0.0019994829836688,"2"
"CNKSR3",1.9358849658423e-07,-0.436620834762971,0.02,0.424,0.00203229203714125,"2"
"HIPK3",1.94303967913856e-07,-0.420418175927278,0.275,0.724,0.00203980305515966,"2"
"EPN2",1.96005626130718e-07,-0.532013991337043,0.118,0.531,0.00205766706312027,"2"
"ZNF7",1.98725171299983e-07,-0.484123114075526,0.176,0.617,0.00208621684830723,"2"
"POLR2D",2.08202007001126e-07,-0.531217333294883,0.098,0.547,0.00218570466949782,"2"
"RPL23P6",2.1046998767967e-07,-0.383016187291336,0.098,0.506,0.00220951393066118,"2"
